duration,start_date,end_date,start_station_number,start_station,end_station_number,end_station,bike_number,member_type
313,2018-11-18 23:42:49,2018-11-18 23:48:02,31518,New York Ave & Hecht Ave NE,31518,New York Ave & Hecht Ave NE,W20678,Member
157,2018-11-01 23:13:26,2018-11-01 23:16:04,31123,14th & Girard St NW,31103,16th & Harvard St NW,W23627,Member
1162,2018-11-07 18:56:17,2018-11-07 19:15:40,31200,Massachusetts Ave & Dupont Circle NW,31400,Georgia & New Hampshire Ave NW,W20330,Member
1385,2018-11-26 16:39:01,2018-11-26 17:02:07,31108,4th & M St SW,31003,Crystal Dr & 15th St S,W00474,Member
296,2018-11-19 18:02:43,2018-11-19 18:07:39,31623,Columbus Circle / Union Station,31615,6th & H St NE,W22804,Member
1012,2018-11-04 16:09:32,2018-11-04 16:26:24,31203,14th & Rhode Island Ave NW,31215,Georgetown Harbor / 30th St NW,W21774,Member
555,2018-11-30 07:23:33,2018-11-30 07:32:48,31642,New Jersey Ave & L St NW,31272,Washington & Independence Ave SW/HHS,W23632,Member
1214,2018-11-03 21:06:57,2018-11-03 21:27:12,31002,Crystal Dr & 20th St S,31002,Crystal Dr & 20th St S,W21893,Casual
1869,2018-12-02 16:31:39,2018-12-02 17:02:48,31258,Lincoln Memorial,31243,4th & C St SW,W01275,Casual
281,2018-11-25 16:48:39,2018-11-25 16:53:20,31228,8th & H St NW,31266,11th & M St NW,W22392,Member
274,2018-11-18 18:38:38,2018-11-18 18:43:12,31603,1st & M St NE,31616,3rd & H St NE,W20547,Member
538,2018-12-03 18:19:37,2018-12-03 18:28:35,31233,17th & K St NW / Farragut Square,31257,22nd & I St NW / Foggy Bottom,W21203,Casual
711,2018-11-29 09:47:24,2018-11-29 09:59:16,31267,17th St & Massachusetts Ave NW,31284,18th & C St NW,W23798,Member
340,2018-11-05 20:42:38,2018-11-05 20:48:19,31605,3rd & D St SE,31607,13th & E St SE,W00288,Member
412,2018-11-03 12:19:58,2018-11-03 12:26:51,31104,Adams Mill & Columbia Rd NW,31200,Massachusetts Ave & Dupont Circle NW,W01351,Member
2653,2018-11-22 10:52:02,2018-11-22 11:36:15,31321,15th St & Constitution Ave NW,31321,15th St & Constitution Ave NW,W23699,Casual
375,2018-11-23 11:38:32,2018-11-23 11:44:47,31101,14th & V St NW,31126,11th & Girard St NW,W23189,Member
782,2018-11-11 17:39:21,2018-11-11 17:52:24,31502,John McCormack Dr & Michigan Ave NE,31523,Lincoln Rd & Seaton Pl NE/Harry Thomas Rec Center,W21077,Member
635,2018-12-03 16:49:50,2018-12-03 17:00:26,31284,18th & C St NW,31201,15th & P St NW,W23640,Member
1142,2018-11-16 16:02:37,2018-11-16 16:21:40,31249,Jefferson Memorial,31215,Georgetown Harbor / 30th St NW,E00013,Member
278,2018-11-26 21:09:40,2018-11-26 21:14:19,31636,New Jersey Ave & N St NW/Dunbar HS,31266,11th & M St NW,W20216,Member
584,2018-11-07 11:38:48,2018-11-07 11:48:32,31069,Pershing & N George Mason Dr,31022,Clarendon Metro / Wilson Blvd & N Highland St,W23260,Member
733,2018-11-04 15:18:10,2018-11-04 15:30:24,31221,18th & M St NW,31235,19th St & Constitution Ave NW,W01273,Member
814,2018-11-14 16:40:45,2018-11-14 16:54:19,31264,6th St & Indiana Ave NW,31622,13th & D St NE,W23295,Member
572,2018-11-21 18:54:55,2018-11-21 19:04:28,31286,11th & O St NW,31230,Metro Center / 12th & G St NW,W21176,Casual
392,2018-11-11 11:31:31,2018-11-11 11:38:04,31618,4th & East Capitol St NE,31607,13th & E St SE,W22027,Member
736,2018-11-17 17:14:42,2018-11-17 17:26:59,31107,Lamont & Mt Pleasant NW,31241,Thomas Circle,W23873,Casual
1237,2018-11-10 01:28:47,2018-11-10 01:49:24,32066,Windham Ln & Amherst Ave,32066,Windham Ln & Amherst Ave,W21783,Member
415,2018-11-29 17:42:35,2018-11-29 17:49:30,31606,Potomac & Pennsylvania Ave SE,31805,Pennsylvania & Minnesota Ave SE,W21396,Member
1147,2018-11-13 22:41:45,2018-11-13 23:00:52,31404,9th & Upshur St NW,31266,11th & M St NW,W22646,Member
1010,2018-11-07 07:12:44,2018-11-07 07:29:35,31258,Lincoln Memorial,31234,20th & O St NW / Dupont South,W01042,Member
546,2018-12-03 18:58:20,2018-12-03 19:07:26,31213,17th & K St NW,31266,11th & M St NW,W22570,Member
168,2018-11-30 10:09:48,2018-11-30 10:12:37,31266,11th & M St NW,31230,Metro Center / 12th & G St NW,W23798,Member
1036,2018-11-19 11:56:27,2018-11-19 12:13:43,31106,Calvert & Biltmore St NW,31239,Rhode Island & Connecticut Ave NW,W23755,Member
269,2018-11-14 17:55:55,2018-11-14 18:00:25,32012,Silver Spring Metro/Colesville Rd & Wayne Ave,32043,Veterans Pl & Pershing Dr ,W23143,Member
374,2018-11-05 14:31:57,2018-11-05 14:38:11,31315,McKinley St & Connecticut Ave NW,32014,Friendship Hts Metro/Wisconsin Ave & Wisconsin Cir,W20389,Member
611,2018-11-25 13:31:21,2018-11-25 13:41:33,31227,13th St & New York Ave NW,31265,5th St & Massachusetts Ave NW,W23703,Member
292,2018-11-28 18:16:20,2018-11-28 18:21:12,31303,Tenleytown / Wisconsin Ave & Albemarle St NW,31309,Fessenden St & Wisconsin Ave NW,W01254,Member
1107,2018-11-08 12:07:39,2018-11-08 12:26:06,31121,Calvert St & Woodley Pl NW,31404,9th & Upshur St NW,W22763,Member
1074,2018-11-16 09:33:53,2018-11-16 09:51:48,31909,Mount Vernon Ave & Four Mile Run Park,31086,Mount Vernon Ave & E Del Ray Ave,W21003,Member
668,2018-11-19 21:12:39,2018-11-19 21:23:47,31269,3rd St & Pennsylvania Ave SE,31632,15th & F St NE,E00146,Member
442,2018-11-02 12:00:09,2018-11-02 12:07:32,31244,4th & E St SW,31650,1st & M St SE,W23265,Member
3828,2018-11-18 15:47:32,2018-11-18 16:51:20,31129,15th St & Pennsylvania Ave NW/Pershing Park,31217,USDA / 12th & C St SW,W22505,Casual
623,2018-11-08 10:11:35,2018-11-08 10:21:59,31234,20th & O St NW / Dupont South,31312,Wisconsin Ave & O St NW,W20075,Member
250,2018-11-06 06:38:55,2018-11-06 06:43:05,31608,8th & Eye St SE / Barracks Row,31208,M St & New Jersey Ave SE,W20646,Member
5875,2018-11-04 12:10:04,2018-11-04 13:47:59,31233,17th & K St NW / Farragut Square,31200,Massachusetts Ave & Dupont Circle NW,W01314,Member
171,2018-11-21 13:04:55,2018-11-21 13:07:46,31227,13th St & New York Ave NW,31222,New York Ave & 15th St NW,E00140,Member
990,2018-11-27 17:56:59,2018-11-27 18:13:30,31308,39th & Veazey St NW,31113,Columbia Rd & Belmont St NW,W23324,Member
351,2018-11-01 07:13:56,2018-11-01 07:19:48,31125,15th & W St NW,31299,Connecticut Ave & R St NW,W20426,Member
5148,2018-11-10 16:02:02,2018-11-10 17:27:50,31211,Kennedy Center,31638,1st & H St NW,W23729,Member
510,2018-11-12 16:57:46,2018-11-12 17:06:17,31278,18th & R St NW,31257,22nd & I St NW / Foggy Bottom,W22267,Member
250,2018-11-04 17:36:20,2018-11-04 17:40:31,31042,Market Square / King St & Royal St,31903,Royal & Wilkes St,W00208,Member
994,2018-11-12 16:56:49,2018-11-12 17:13:24,31258,Lincoln Memorial,31129,15th St & Pennsylvania Ave NW/Pershing Park,W00937,Member
751,2018-11-30 07:28:41,2018-11-30 07:41:13,31123,14th & Girard St NW,31291,Vermont Ave & I St NW,W23754,Member
479,2018-11-11 12:18:35,2018-11-11 12:26:35,31621,4th & D St NW / Judiciary Square,31624,North Capitol St & F St NW,W01363,Member
431,2018-11-08 18:53:21,2018-11-08 19:00:33,31081,Duke St & John Carlyle St,31914,Lee Center,W01152,Member
420,2018-11-30 13:21:01,2018-11-30 13:28:01,31653,7th & K St NW,31637,North Capitol St & G Pl NE,W22179,Member
556,2018-12-03 15:04:56,2018-12-03 15:14:13,31214,17th & Corcoran St NW,31275,New Hampshire Ave & 24th St NW,W00622,Member
182,2018-11-04 22:17:15,2018-11-04 22:20:18,31124,14th & Irving St NW,31126,11th & Girard St NW,W20988,Member
586,2018-11-21 09:09:26,2018-11-21 09:19:12,31625,3rd & G St SE,31623,Columbus Circle / Union Station,W22631,Member
915,2018-11-07 22:12:33,2018-11-07 22:27:48,31295,Potomac & M St NW,31114,18th St & Wyoming Ave NW,W22853,Member
372,2018-11-09 18:33:20,2018-11-09 18:39:33,31115,Columbia Rd & Georgia Ave NW,31124,14th & Irving St NW,W22710,Casual
233,2018-11-26 07:40:55,2018-11-26 07:44:48,31919,Carlin Springs Rd & N Thomas St,31037,Ballston Metro / N Stuart & 9th St N,W24008,Member
1471,2018-11-10 10:40:13,2018-11-10 11:04:44,31503,Florida Ave & R St NW,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W23765,Member
256,2018-11-29 08:07:24,2018-11-29 08:11:40,31267,17th St & Massachusetts Ave NW,31233,17th & K St NW / Farragut Square,W22016,Member
745,2018-11-29 09:19:26,2018-11-29 09:31:51,31626,15th St & Massachusetts Ave SE,31650,1st & M St SE,W01235,Member
1508,2018-11-21 09:01:54,2018-11-21 09:27:02,31600,5th & K St NW,31284,18th & C St NW,W22214,Member
472,2018-11-30 20:00:05,2018-11-30 20:07:57,31201,15th & P St NW,31234,20th & O St NW / Dupont South,W01006,Member
896,2018-11-01 17:48:04,2018-11-01 18:03:01,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,31204,20th & E St NW,W23775,Casual
606,2018-11-12 05:03:54,2018-11-12 05:14:01,31053,Columbia Pike & S Courthouse Rd,31005,Pentagon City Metro / 12th & S Hayes St,W23609,Casual
1654,2018-11-02 17:41:10,2018-11-02 18:08:44,31218,L'Enfant Plaza / 7th & C St SW,31114,18th St & Wyoming Ave NW,W20018,Casual
1030,2018-11-02 20:36:05,2018-11-02 20:53:16,31014,Lynn & 19th St North,31249,Jefferson Memorial,W01499,Member
249,2018-11-20 12:00:46,2018-11-20 12:04:56,31505,Eckington Pl & Q St NE,31627,3rd & M St NE,W23015,Member
893,2018-11-13 11:55:58,2018-11-13 12:10:51,31901,Washington Blvd & N Frederick St,31037,Ballston Metro / N Stuart & 9th St N,W20933,Member
7965,2018-11-04 11:16:58,2018-11-04 13:29:44,31321,15th St & Constitution Ave NW,31222,New York Ave & 15th St NW,W21572,Casual
604,2018-11-23 10:05:28,2018-11-23 10:15:32,31260,23rd & E St NW ,31289,Henry Bacon Dr & Lincoln Memorial Circle NW,W21761,Member
351,2018-11-21 08:06:16,2018-11-21 08:12:08,31073,Washington Blvd & Walter Reed Dr ,31074,TJ Cmty Ctr / 2nd St & S Old Glebe Rd,W23253,Member
221,2018-11-21 07:45:57,2018-11-21 07:49:38,31619,Lincoln Park / 13th & East Capitol St NE ,31610,Eastern Market / 7th & North Carolina Ave SE,W23892,Member
165,2018-11-14 10:35:46,2018-11-14 10:38:32,31229,New Hampshire Ave & T St NW,31267,17th St & Massachusetts Ave NW,W23546,Member
157,2018-11-13 17:40:03,2018-11-13 17:42:40,31037,Ballston Metro / N Stuart & 9th St N,31025,Central Library / N Quincy St & 10th St N,W22809,Member
1479,2018-11-02 01:32:28,2018-11-02 01:57:07,31222,New York Ave & 15th St NW,31271,Constitution Ave & 2nd St NW/DOL,W22426,Casual
545,2018-11-05 20:04:59,2018-11-05 20:14:04,31321,15th St & Constitution Ave NW,31218,L'Enfant Plaza / 7th & C St SW,W22163,Member
767,2018-11-01 17:05:31,2018-11-01 17:18:19,31308,39th & Veazey St NW,31307,3000 Connecticut Ave NW / National Zoo,W20603,Member
647,2018-11-03 13:16:19,2018-11-03 13:27:06,31101,14th & V St NW,31221,18th & M St NW,W00951,Member
127,2018-11-10 15:06:12,2018-11-10 15:08:20,31228,8th & H St NW,31265,5th St & Massachusetts Ave NW,W20474,Member
477,2018-11-27 14:49:15,2018-11-27 14:57:12,31503,Florida Ave & R St NW,31603,1st & M St NE,W23719,Member
261,2018-11-12 20:31:06,2018-11-12 20:35:28,31227,13th St & New York Ave NW,31263,10th & K St NW,W22917,Member
844,2018-11-29 09:13:57,2018-11-29 09:28:02,31602,Park Rd & Holmead Pl NW,31239,Rhode Island & Connecticut Ave NW,W00664,Member
188,2018-12-01 14:07:00,2018-12-01 14:10:09,31628,1st & K St SE,31643,1st & D St SE,W20740,Member
112,2018-11-14 11:52:21,2018-11-14 11:54:13,31205,21st & I St NW,31275,New Hampshire Ave & 24th St NW,W20736,Member
565,2018-11-21 14:55:54,2018-11-21 15:05:20,31510,18th St & Rhode Island Ave NE,31516,Rhode Island Ave Metro,W21111,Member
214,2018-11-16 15:23:13,2018-11-16 15:26:48,31623,Columbus Circle / Union Station,31615,6th & H St NE,W01250,Member
435,2018-11-24 19:45:27,2018-11-24 19:52:42,31623,Columbus Circle / Union Station,31622,13th & D St NE,W21337,Member
708,2018-11-07 08:49:28,2018-11-07 09:01:17,31607,13th & E St SE,31615,6th & H St NE,W23375,Member
501,2018-11-01 13:48:58,2018-11-01 13:57:19,31230,Metro Center / 12th & G St NW,31203,14th & Rhode Island Ave NW,W20359,Member
998,2018-11-27 09:11:17,2018-11-27 09:27:56,31600,5th & K St NW,31252,21st St & Pennsylvania Ave NW,W01182,Member
856,2018-11-27 13:44:20,2018-11-27 13:58:37,31290,17th St & Independence Ave SW,31624,North Capitol St & F St NW,W22971,Member
336,2018-11-28 08:18:06,2018-11-28 08:23:42,31636,New Jersey Ave & N St NW/Dunbar HS,31228,8th & H St NW,W22019,Member
839,2018-11-08 08:11:00,2018-11-08 08:24:59,31646,Maine Ave & 9th St SW,31620,5th & F St NW,W23737,Member
3759,2018-11-14 15:20:55,2018-11-14 16:23:34,31247,Jefferson Dr & 14th St SW,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,W21234,Casual
317,2018-11-16 15:21:31,2018-11-16 15:26:48,31270,8th & D St NW,31265,5th St & Massachusetts Ave NW,W01025,Member
1153,2018-11-29 06:34:49,2018-11-29 06:54:02,31640,Maryland Ave & E St NE,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,W23689,Member
680,2018-11-20 19:06:51,2018-11-20 19:18:12,31100,19th St & Pennsylvania Ave NW,31110,20th St & Florida Ave NW,W21077,Member
179,2018-11-07 08:02:43,2018-11-07 08:05:43,31267,17th St & Massachusetts Ave NW,31233,17th & K St NW / Farragut Square,W22853,Member
442,2018-11-20 08:07:22,2018-11-20 08:14:44,31278,18th & R St NW,31276,15th & L St NW,W22398,Member
829,2018-11-20 08:40:40,2018-11-20 08:54:30,31229,New Hampshire Ave & T St NW,31222,New York Ave & 15th St NW,W20251,Member
198,2018-12-02 15:31:27,2018-12-02 15:34:46,31101,14th & V St NW,31116,California St & Florida Ave NW,W20539,Member
1529,2018-11-25 20:39:11,2018-11-25 21:04:40,31523,Lincoln Rd & Seaton Pl NE/Harry Thomas Rec Center,31229,New Hampshire Ave & T St NW,E00008,Member
305,2018-11-15 12:57:59,2018-11-15 13:03:04,31289,Henry Bacon Dr & Lincoln Memorial Circle NW,31260,23rd & E St NW ,W23125,Member
607,2018-11-04 18:20:59,2018-11-04 18:31:07,31283,14th & L St NW,31114,18th St & Wyoming Ave NW,E00038,Member
715,2018-12-01 17:28:40,2018-12-01 17:40:35,31228,8th & H St NW,31212,21st & M St NW,W20931,Member
213,2018-11-11 11:21:57,2018-11-11 11:25:31,31011,Crystal Dr & 23rd St S,31013,Eads & 22nd St S,W22232,Member
4342,2018-11-25 16:09:03,2018-11-25 17:21:26,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,31643,1st & D St SE,W22012,Casual
201,2018-11-16 07:55:49,2018-11-16 07:59:11,31643,1st & D St SE,31208,M St & New Jersey Ave SE,W23489,Member
503,2018-11-04 07:46:24,2018-11-04 07:54:47,31712,Oklahoma Ave & D St NE,31618,4th & East Capitol St NE,W20059,Member
238,2018-11-05 18:50:08,2018-11-05 18:54:06,31089,Court House Metro / 15th & N Uhle St ,31021,Clarendon Blvd & N Fillmore St,W23684,Member
661,2018-11-14 14:51:19,2018-11-14 15:02:21,31236,37th & O St NW / Georgetown University,31093,21st St N & N Pierce St,W21192,Member
359,2018-11-07 18:33:43,2018-11-07 18:39:42,31200,Massachusetts Ave & Dupont Circle NW,31116,California St & Florida Ave NW,W22832,Member
6607,2018-11-17 13:06:33,2018-11-17 14:56:40,31253,19th & K St NW,31253,19th & K St NW,W21485,Casual
121,2018-11-14 17:23:14,2018-11-14 17:25:15,31623,Columbus Circle / Union Station,31641,2nd St & Massachusetts Ave NE,W23387,Member
169,2018-11-08 15:44:47,2018-11-08 15:47:37,31631,8th & F St NE,31640,Maryland Ave & E St NE,W21700,Member
654,2018-11-17 19:50:26,2018-11-17 20:01:20,31622,13th & D St NE,31604,3rd & H St NW,W20502,Member
392,2018-11-22 20:43:49,2018-11-22 20:50:22,31241,Thomas Circle,31257,22nd & I St NW / Foggy Bottom,W23478,Member
1038,2018-11-01 16:35:44,2018-11-01 16:53:02,31257,22nd & I St NW / Foggy Bottom,31114,18th St & Wyoming Ave NW,W22951,Member
871,2018-11-18 16:05:30,2018-11-18 16:20:01,31288,4th St & Madison Dr NW,31129,15th St & Pennsylvania Ave NW/Pershing Park,W23788,Casual
998,2018-11-07 18:26:09,2018-11-07 18:42:47,31213,17th & K St NW,31638,1st & H St NW,W00431,Member
3410,2018-11-05 20:21:48,2018-11-05 21:18:38,31247,Jefferson Dr & 14th St SW,31271,Constitution Ave & 2nd St NW/DOL,W20056,Casual
368,2018-11-28 09:01:20,2018-11-28 09:07:28,31279,19th & G St NW,31257,22nd & I St NW / Foggy Bottom,W23823,Member
951,2018-11-02 15:40:18,2018-11-02 15:56:09,31203,14th & Rhode Island Ave NW,31228,8th & H St NW,W00949,Member
800,2018-11-01 21:55:47,2018-11-01 22:09:07,32026,Carroll & Ethan Allen Ave,32059,Takoma Park Rec Center,W23776,Member
1789,2018-11-17 16:47:06,2018-11-17 17:16:55,31247,Jefferson Dr & 14th St SW,31269,3rd St & Pennsylvania Ave SE,W21395,Casual
821,2018-11-18 18:51:30,2018-11-18 19:05:11,31228,8th & H St NW,31214,17th & Corcoran St NW,W20686,Casual
393,2018-11-09 09:35:17,2018-11-09 09:41:51,31091,S Joyce & 16th St S,31007,Crystal City Metro / 18th & Bell St,W22910,Member
746,2018-11-10 15:32:12,2018-11-10 15:44:38,31712,Oklahoma Ave & D St NE,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W21846,Member
1060,2018-11-20 04:46:31,2018-11-20 05:04:12,31116,California St & Florida Ave NW,31623,Columbus Circle / Union Station,W20972,Member
812,2018-11-20 17:33:28,2018-11-20 17:47:01,31279,19th & G St NW,31282,16th & R St NW,W21588,Member
135,2018-11-29 18:30:48,2018-11-29 18:33:04,31104,Adams Mill & Columbia Rd NW,31121,Calvert St & Woodley Pl NW,W22526,Member
259,2018-11-08 13:55:59,2018-11-08 14:00:19,31226,34th St & Wisconsin Ave NW,31236,37th & O St NW / Georgetown University,W00918,Member
486,2018-11-01 20:18:39,2018-11-01 20:26:45,31408,Takoma Metro,32011,Maple & Ritchie Ave,W21688,Member
575,2018-11-29 07:27:17,2018-11-29 07:36:52,31229,New Hampshire Ave & T St NW,31257,22nd & I St NW / Foggy Bottom,W01409,Casual
840,2018-11-04 18:49:47,2018-11-04 19:03:48,31201,15th & P St NW,31293,31st & Water St NW,W23196,Member
2987,2018-11-09 12:50:52,2018-11-09 13:40:39,31603,1st & M St NE,31225,C & O Canal & Wisconsin Ave NW,W22665,Member
1639,2018-11-02 07:58:09,2018-11-02 08:25:28,31408,Takoma Metro,32025,Carroll & Westmoreland Ave,W23669,Casual
119,2018-11-22 20:31:11,2018-11-22 20:33:11,31113,Columbia Rd & Belmont St NW,31116,California St & Florida Ave NW,W21868,Member
67,2018-11-03 14:31:56,2018-11-03 14:33:03,31267,17th St & Massachusetts Ave NW,31267,17th St & Massachusetts Ave NW,W20054,Casual
1234,2018-11-30 17:05:35,2018-11-30 17:26:10,31604,3rd & H St NW,31237,25th St & Pennsylvania Ave NW,W21880,Member
740,2018-11-01 07:04:24,2018-11-01 07:16:45,31111,10th & U St NW,31221,18th & M St NW,W00358,Member
210,2018-11-09 09:18:52,2018-11-09 09:22:23,31239,Rhode Island & Connecticut Ave NW,31203,14th & Rhode Island Ave NW,70151,Member
206,2018-11-21 07:26:57,2018-11-21 07:30:23,31281,8th & O St NW,31286,11th & O St NW,W22311,Member
4000,2018-11-01 14:47:30,2018-11-01 15:54:10,31258,Lincoln Memorial,31232,8th & F St NW / National Portrait Gallery,W20932,Casual
389,2018-11-20 08:44:52,2018-11-20 08:51:21,31200,Massachusetts Ave & Dupont Circle NW,31279,19th & G St NW,W22044,Member
680,2018-11-13 18:05:51,2018-11-13 18:17:12,31110,20th St & Florida Ave NW,31226,34th St & Wisconsin Ave NW,W22311,Member
391,2018-11-25 14:53:13,2018-11-25 14:59:44,31085,Mount Vernon Ave & E Nelson Ave,31098,King St Metro North / Cameron St,W21289,Member
180,2018-11-19 07:18:15,2018-11-19 07:21:15,31624,North Capitol St & F St NW,31621,4th & D St NW / Judiciary Square,W21090,Member
1362,2018-11-17 08:16:39,2018-11-17 08:39:22,31643,1st & D St SE,31237,25th St & Pennsylvania Ave NW,W21931,Member
279,2018-11-26 17:51:11,2018-11-26 17:55:50,31603,1st & M St NE,31508,Gallaudet / 8th St & Florida Ave NE,W20530,Member
5557,2018-11-03 11:41:22,2018-11-03 13:14:00,31295,Potomac & M St NW,31289,Henry Bacon Dr & Lincoln Memorial Circle NW,W23169,Member
34259,2018-11-03 01:52:00,2018-11-03 11:22:59,31008,12th & Army Navy Dr,31008,12th & Army Navy Dr,W00394,Casual
1481,2018-12-01 09:49:56,2018-12-01 10:14:37,31616,3rd & H St NE,31104,Adams Mill & Columbia Rd NW,W21254,Member
461,2018-11-19 20:21:55,2018-11-19 20:29:37,31648,Potomac Ave & Half St SW,31108,4th & M St SW,W20426,Member
1305,2018-11-03 12:27:17,2018-11-03 12:49:02,31258,Lincoln Memorial,31247,Jefferson Dr & 14th St SW,W22799,Casual
738,2018-11-27 18:16:56,2018-11-27 18:29:14,31321,15th St & Constitution Ave NW,31230,Metro Center / 12th & G St NW,W23543,Member
620,2018-11-28 20:13:23,2018-11-28 20:23:43,31125,15th & W St NW,31266,11th & M St NW,W00522,Member
654,2018-11-01 23:16:30,2018-11-01 23:27:24,31283,14th & L St NW,31282,16th & R St NW,W21247,Member
798,2018-11-01 15:13:02,2018-11-01 15:26:20,31287,10th St & L'Enfant Plaza SW,31321,15th St & Constitution Ave NW,W21059,Casual
683,2018-11-04 16:34:54,2018-11-04 16:46:18,31281,8th & O St NW,31200,Massachusetts Ave & Dupont Circle NW,W00584,Member
225,2018-11-21 10:05:13,2018-11-21 10:08:58,31643,1st & D St SE,31243,4th & C St SW,W00138,Member
757,2018-11-02 16:33:56,2018-11-02 16:46:33,31286,11th & O St NW,31207,Georgia Ave and Fairmont St NW,W23149,Casual
696,2018-11-03 17:38:39,2018-11-03 17:50:15,31623,Columbus Circle / Union Station,31623,Columbus Circle / Union Station,W20650,Casual
